business_id,name,neighborhood,rating,review_count,popularity,ranking_score,delivery,outdoor_seating,accepts_credit_cards,parking_garage,parking_street,parking_validated,parking_lot,parking_valet,bike_parking,price_range,take_out,has_wifi,alcohol,caters,reservations,good_for_groups,attire,has_tv,ambience_touristy,ambience_hipster,ambience_romantic,ambience_divey,ambience_intimate,ambience_trendy,ambience_upscale,ambience_classy,ambience_casual,good_for_kids,meal_dessert,meal_latenight,meal_lunch,meal_dinner,meal_brunch,meal_breakfast,noise_level,dogs_allowed,happy_hour,wheelchair_accessible,table_service,dietary_restrictions,cuisine_group,cuisine,key_menu,establishment_type,mon_open,mon_close,tue_open,tue_close,wed_open,wed_close,thu_open,thu_close,fri_open,fri_close,sat_open,sat_close,sun_open,sun_close,days_open_per_week,open_weekends,open_late
ZsSsyknkpARZUrD6rRH27A,Alimentari,Rittenhouse,4.5,29,2,0.6133,0,0,1,,1,0,0,0,,,,,,,1,1,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,1,,1,,European,Italian,,"Beer Bar, Bars, Wine Bars",11.5,15.5,11.5,15.5,11.0,19.0,11.5,15.5,11.5,15.5,11.0,15.5,11.0,15.5,7,1,0
4zK5zmIqQxeDgetjoRmkrQ,Brotherly Grub,East Mount Airy,4.0,22,1,0.5618,1,1,1,0,1,0,0,0,0,1,1,1,,1,1,,1,0,,,,,,,,,,,,,,,,,,0,0,1,0,,,,Sandwiches,"Food Trucks, Cafes, Street Vendors, Themed Cafes",0.0,0.0,,,10.0,15.0,10.0,15.0,10.0,15.0,10.0,15.0,10.0,15.0,6,1,0
mXQ5qcjeVZKBbyWrdQ2Z0A,Taffets Bakery & Store,Bella Vista,4.5,69,3,0.6903,1,0,1,0,1,0,0,0,0,2,1,1,,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,,0,,,Gluten-Free,,,,Bakeries,,,10.0,15.0,10.0,15.0,,,10.0,15.0,10.0,15.0,,,4,1,0
w6MkrKwuc3R8rmR4KLl1Ww,Jean's Pizzeria & Grill,Mayfair,3.5,28,2,0.5368,1,0,1,0,1,0,0,0,1,2,1,0,,,1,1,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,,2,,,,,,,,Pizza,,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,24.0,11.0,24.0,12.0,22.0,7,1,0
7kC44AcEvJRAaDPhQNQ-6A,Illiano Pizza Restaurant,Somerton,2.5,15,1,0.4771,1,0,1,0,0,0,0,0,1,2,1,,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,,4,,,,,,,,"Pizza, Salad, Pasta Shops",Specialty Food,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,21.5,7,1,0
Biidj3QszVuVO0Q85g5NPw,Fu-Wah Mini Market,Cedar Park,4.5,247,5,0.795,1,0,0,0,1,0,0,0,1,1,1,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,,,,,,,,Sandwiches,"Grocery, Convenience Stores",9.0,21.0,9.0,21.0,9.0,21.0,9.0,21.0,9.0,21.0,9.0,21.0,9.0,21.0,7,1,0
CYSPKiVdoPX3erovujnE9Q,Harp & Crown,Rittenhouse,4.0,912,5,0.7329,,1,1,0,1,0,0,0,1,2,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,,,,1,,0,2,0,1,1,1,,"American / Fusion, American / Fusion","American (Traditional), American (New)",,"Bars, Gastropubs",,,16.0,22.0,16.0,23.0,16.0,23.0,16.0,24.0,16.0,24.0,10.5,14.5,6,1,0
bn2jWrB_aXdQP4YoyUVVIQ,Seorabol Center City,Washington Square West,4.0,219,4,0.6914,1,0,1,0,1,0,0,0,1,2,1,1,1,1,1,1,1,1,,,,0,,1,,1,1,,,,,1,,,2,0,1,1,1,,"East Asian, American / Fusion","Korean, Asian Fusion","Soup, Barbeque, Sushi Bars","Cocktail Bars, Bars",0.0,0.0,15.5,22.5,,,15.5,22.5,15.5,22.5,15.5,22.5,15.5,21.0,6,1,0
Em0k3l76cFj-A0tqJbkWtQ,Koreana,Rittenhouse,3.5,93,3,0.5727,1,0,1,,,,0,0,,2,1,0,,1,0,1,,1,0,,,0,,,0,0,1,1,0,0,0,0,0,0,,,,,,,"American / Fusion, East Asian","Asian Fusion, Korean",,,11.0,21.5,11.0,21.5,11.0,21.5,11.0,21.5,11.0,21.5,11.0,21.0,,,6,1,0
aQhn4CcEJokY6ADxUbzTaQ,Chickie's & Pete's Cafe,Somerton,3.0,224,4,0.5,1,1,1,0,0,0,1,0,0,2,1,1,1,1,1,1,1,1,,0,0,0,0,,0,0,1,1,0,,,1,0,0,2,,,,,,American / Fusion,American (Traditional),Seafood,Bars,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,7,1,1
D78Bs3bESvOJzpdnL84tLQ,George's Food truck,University City,4.5,12,1,0.557,0,1,0,,1,0,0,0,1,1,1,0,,0,0,0,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,"Food Trucks, Food Stands",,,,,,,,,,,,,,,,,
fEqiXG_B-fn__w0aeF3nBQ,Laurel,East Passyunk,4.5,326,5,0.8111,0,1,1,0,1,0,0,0,1,4,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,,1,,"European, American / Fusion","French, American (New)",,,,,,,17.5,22.0,17.5,22.0,17.5,22.0,17.5,22.0,,,4,1,0
T8gJyppKf9GWogFTkead-A,Spread Bagelry,Society Hill,2.5,51,3,0.446,1,,,,1,,,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sandwiches, Coffee & Tea, Bagels",,7.0,15.0,7.0,15.0,7.0,15.0,7.0,15.0,7.0,15.0,7.0,15.0,7.0,15.0,7,1,0
Zofb78HMkCfyQ8S1jCmT9A,Libertee Grounds,Francisville,4.5,48,3,0.6565,1,1,1,,1,0,0,0,,2,1,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,1,1,1,,American / Fusion,Pan Asian,"Sandwiches, Salad","Bars, Beer Bar",,,,,17.0,23.0,17.0,19.0,16.0,24.0,14.0,24.0,16.0,22.0,5,1,0
j6usntbtSzFyuwx4n2mn1g,Las Bugambilias,Old City,4.0,381,5,0.7126,1,0,1,0,1,0,0,0,1,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,,1,0,0,2,0,1,,,,Latin American / Caribbean,Mexican,,,11.0,21.0,,,11.0,21.0,11.0,21.0,11.0,22.0,10.0,23.0,10.0,21.0,6,1,0
kXmscD-bp90t4QAh0H7Dig,Picanha Brazilian Steakhouse,Washington Square West,4.0,87,3,0.6412,,1,1,0,1,0,0,0,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,,,,1,1,,,2,0,1,1,1,,Latin American / Caribbean,Brazilian,,"Steakhouses, Buffets",0.0,0.0,16.0,22.0,16.0,22.0,16.0,22.0,12.0,22.0,12.0,22.0,11.0,21.0,7,1,0
t3yrFZ2bCBhWrY8c1zM9CQ,Sto's Bar & Restaurant,Old City,3.5,119,4,0.58,0,1,1,0,1,0,0,0,1,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,,,,,,American / Fusion,American (New),,Bars,12.0,26.0,12.0,26.0,12.0,26.0,12.0,26.0,12.0,26.0,12.0,26.0,12.0,26.0,7,1,1
xYm4-lEjgMkQWxrQLWXVpQ,Renzi's Pizzeria,Bridesburg,3.5,39,2,0.546,1,0,1,0,1,0,0,0,0,2,1,0,,1,0,1,1,1,,,,,,,,,1,1,,,1,1,0,0,2,,,,,,European,Italian,"Pizza, Sandwiches",,10.0,23.0,10.0,23.0,10.0,23.0,10.0,23.0,10.0,24.0,10.0,24.0,10.0,22.0,7,1,0
x7rGLPiCGM1wqq3MCAQpTQ,Sushi Garden & Kitchen,Washington Square West,4.5,28,2,0.6105,1,0,1,0,0,0,0,0,1,2,1,0,,1,1,,,0,,,,0,,,,,,,,,,,,,,,0,1,1,,"East Asian, Southeast Asian, East Asian","Japanese, Thai, Chinese",Sushi Bars,,0.0,0.0,,,11.5,21.5,11.5,21.5,11.5,22.0,11.5,22.0,11.5,21.5,6,1,0
cGX-1IUwXOjkUqZbkKYcjw,Fogo de Chao,Washington Square West,4.0,1426,5,0.7388,1,1,1,1,1,0,0,1,0,4,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,0,0,2,,1,,0,,Latin American / Caribbean,Brazilian,Seafood,Steakhouses,17.5,22.0,17.5,22.0,17.5,22.0,17.5,22.0,11.0,22.5,11.5,22.5,11.5,21.0,7,1,0
ILvJAuSP0sYWJKAQ-Goh4Q,Kensington Quarters,Fishtown - Lower Kensington,4.0,318,5,0.7065,,1,1,0,1,0,0,0,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,,1,,0,2,0,1,1,1,,"American / Fusion, American / Fusion","American (Traditional), American (New)",,Butcher,,,,,17.0,21.0,17.0,21.0,17.0,22.0,17.0,22.0,17.0,21.0,5,1,0
iZNR8-rqsBL2afDk4Zxe8A,Koch's Deli,Spruce Hill,4.0,260,5,0.6988,1,0,1,0,1,0,0,0,1,2,1,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,,,,0,Kosher,,,"Salad, Sandwiches","Convenience Stores, Delis",11.0,20.0,11.0,20.0,11.0,20.0,11.0,20.0,11.0,20.0,11.0,20.0,11.0,20.0,7,1,0
jzd6tUCIYEitbQqASionpA,Undrgrnd Donuts,University City,4.0,39,2,0.592,0,1,1,,,,,,0,1,1,0,,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,,,,,,,2,,,,,,,,Donuts,Food Stands,,,,,,,,,,,,,,,,,
nQhf28ZTygKYE3xXMXdBqA,Golden Gates,Somerton,3.5,18,1,0.5265,0,0,1,0,0,0,1,0,0,4,0,0,,1,1,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4,,,,,,"Slavic, American / Fusion","Russian, American (New)",,Dance Clubs,,,,,,,,,19.0,27.0,19.0,27.0,13.0,23.0,3,1,1
ZEoct1bFEAwgE9NDFGZ7kA,Keller Market,Fox Chase,4.5,22,1,0.5927,1,0,1,0,1,0,0,0,1,2,1,0,,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,,,,0,,,,Sandwiches,Grocery,,,,,,,,,,,,,,,,,
J36em-jyd2inHyXC20jtXA,Tiffin,East Poplar,3.5,304,5,0.6024,1,0,1,0,1,0,0,0,1,2,1,1,,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,1,1,Vegetarian,"South Asian, South Asian","Pakistani, Indian",,Food Delivery Services,11.5,22.5,11.5,22.5,11.5,22.5,11.5,22.5,11.5,22.5,12.0,22.5,12.0,22.5,7,1,0
hv9qzqMK9UojjMgc0W6nRg,Vagrant Coffee,Spruce Hill,3.0,12,1,0.5,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coffee & Tea, Salad, Sandwiches",,7.0,17.0,7.0,17.0,7.0,17.0,7.0,17.0,7.0,17.0,8.0,18.0,8.0,18.0,7,1,0
w55VlTgAoRXPnqFte3j9ew,Revolution Taco,Rittenhouse,4.0,276,5,0.7012,1,1,1,0,1,0,0,0,1,2,1,0,,1,0,0,1,0,0,,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,0,0,0,0,,Latin American / Caribbean,Mexican,Tacos,,0.0,0.0,11.0,20.5,11.0,20.5,11.0,20.5,11.0,20.5,11.0,20.5,11.0,20.5,7,1,0
0-PClaUWGphUvuTH8wQ51w,Bloomsday Cafe,Society Hill,4.5,73,3,0.6955,1,1,1,1,1,0,0,0,0,2,1,1,1,1,1,,,0,0,0,0,0,0,0,0,1,0,,,,,,,,2,0,1,1,,,,,"Coffee & Tea, Breakfast & Brunch","Bars, Wine Bars",,,,,16.0,21.0,16.0,21.0,16.0,21.0,17.0,21.0,10.0,14.0,5,1,0
ohWH383r60AREWh-aphpSw,Iron Hill Brewery & Restaurant,Chestnut Hill,3.5,384,5,0.6064,1,1,1,0,1,0,1,0,1,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,2,0,1,,1,,"American / Fusion, American / Fusion","American (New), American (Traditional)",Desserts,Breweries,11.5,21.0,11.5,21.0,11.5,21.0,11.5,21.0,11.5,23.0,11.5,23.0,11.5,21.0,7,1,0
LBDIwmGed02sn5Z5CFIyPQ,Quality Taste Jamaican Restaurant,Haverford North,4.0,112,4,0.6564,1,0,1,0,1,,0,0,1,1,1,0,,1,0,0,1,1,0,0,0,,0,0,0,0,1,1,0,,1,1,0,,2,0,,,0,,Latin American / Caribbean,Caribbean,,,9.0,22.0,9.0,22.0,9.0,22.0,9.0,22.0,9.0,23.0,9.0,23.0,10.0,19.0,7,1,0
T72tpiOTqLPOwuXTgDWxnQ,Daiki Hibachi and Sushi,Overbrook,4.0,69,3,0.6268,0,0,1,0,0,0,1,0,1,2,0,1,,1,1,1,1,1,0,0,0,,,,0,,1,1,0,0,0,1,0,0,2,0,1,,1,,East Asian,Japanese,Sushi Bars,,11.5,22.0,11.5,22.0,11.5,22.0,11.5,22.0,11.5,23.0,11.5,23.0,11.5,22.0,7,1,0
_n539Sga7PCvHQs--a4qkA,Interstate Drafthouse,Fishtown - Lower Kensington,4.0,250,5,0.6972,0,0,1,0,1,0,0,0,1,2,1,1,1,0,0,1,1,1,0,,0,,0,0,0,0,1,0,0,1,,1,,0,2,,,0,0,,"Latin American / Caribbean, American / Fusion, American / Fusion, American / Fusion","Tex-Mex, American (New), Southern, American (Traditional)",Beer,"Dive Bars, Bars, Gastropubs, Beer Bar",0.0,0.0,,,16.0,22.0,16.0,22.0,16.0,24.0,16.0,24.0,11.0,20.0,6,1,0
_awhFQUGJGaFMr38viqI9w,Best In Town Pizza,Rhawnhurst,2.5,34,2,0.4579,1,0,1,0,1,0,0,0,1,1,1,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,,2,,,,,,,,Pizza,,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,24.0,11.0,24.0,12.0,22.0,7,1,0
vF_QwGltBpVesMMGclzB9Q,Pizzeria Stella,Society Hill,4.0,601,5,0.7249,1,1,1,1,1,1,0,0,1,2,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,2,,,,,,European,Italian,Pizza,,0.0,0.0,12.0,21.0,12.0,21.0,12.0,21.0,12.0,20.0,12.0,20.0,12.0,21.0,7,1,0
P2Lm1g_RztvIaH4daQsXoQ,Three Monkeys Cafe,Torresdale,3.5,419,5,0.6078,1,1,1,0,1,0,0,0,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,,,1,1,,,2,,1,1,1,,American / Fusion,American (New),Breakfast & Brunch,"Cafes, Pubs, Bars",11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,9.0,26.0,9.0,26.0,7,1,1
5yeL75bFLZlGB6dUfwCIQw,Cotoletta Fitler Square,Rittenhouse,4.0,75,3,0.632,1,1,1,0,1,0,0,0,,,1,0,1,1,1,,,1,0,0,0,0,0,0,0,1,0,,,,,,,,2,,1,,1,,European,Italian,,,17.0,21.0,17.0,21.0,17.0,21.0,17.0,21.0,17.0,22.0,17.0,22.0,17.0,21.0,7,1,0
Rcje858p_iaK7X_j1dVp6g,O'Jung's,Pennsport,4.5,24,2,0.5989,,0,0,0,1,0,0,0,1,1,,1,1,,0,1,,1,0,,0,1,,0,0,0,,,,,,,,,2,,,1,,,,,"Sandwiches, Salad","Bars, Gastropubs, Dive Bars",11.0,20.0,11.0,20.0,11.0,20.0,11.0,20.0,11.0,20.0,11.0,20.0,11.0,20.0,7,1,0
FYV7zb2yau9DzN3AT-n-fw,4 Seasons Food Market,Rittenhouse,4.5,52,3,0.6639,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,,,0,,,,,"Sandwiches, Beer","Delis, Convenience Stores, Grocery",0.0,0.0,8.0,21.0,8.0,21.0,8.0,21.0,8.0,21.0,8.0,21.0,8.0,21.0,7,1,0
9_B5sCqKBOKDAmYpByiFFg,Branzino Italian Ristorante,Rittenhouse,3.5,331,5,0.604,1,1,1,0,0,1,0,0,0,2,1,1,,1,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,,0,,1,,European,Italian,"Breakfast & Brunch, Desserts",,17.0,22.0,,,15.0,20.5,15.0,20.5,15.0,20.5,15.0,20.5,15.0,20.5,6,1,0
D_jS6w2j1mFzb2KoYncCaA,NBC Sports Arena,Stadium District,3.5,50,3,0.5534,0,1,1,0,0,0,1,0,1,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,3,,1,,1,,American / Fusion,American (New),Beer,Bars,,,,,,,,,,,,,,,,,
hdcke4Vt0WZ42KbdBIVpgA,Ed's Pizza House,Southwest Germantown,1.5,11,1,0.4471,1,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,Pizza,,,,,,,,,,,,,,,,,,
FIz3Hueg-ZQkRKjT5xxCQA,Philly Sunnyside Diner,Brewerytown,4.0,15,1,0.5457,1,0,1,0,1,0,0,0,,2,1,1,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,,2,,,,,,,,Breakfast & Brunch,Diners,6.0,14.5,6.0,14.5,6.0,14.5,6.0,14.5,6.0,14.5,6.0,14.5,7.0,14.0,7,1,0
SYJ_7skUPMHBPIWK88uM9w,Zuzu's Kitchen,Francisville,4.0,118,4,0.6595,1,0,1,,,,0,0,1,1,1,0,,1,0,0,1,1,0,0,0,,,,0,0,1,1,,,1,1,,0,1,,,,0,,,,"Pizza, Salad, Sandwiches",Food Delivery Services,10.0,23.0,10.0,23.0,10.0,23.0,10.0,23.0,10.0,23.0,10.0,23.0,11.0,23.0,7,1,0
7xckZSLRWf5uf3L1IsF1Kg,Mandarin Palace,Rittenhouse,3.5,185,4,0.5918,1,0,1,0,1,0,0,0,1,2,1,1,,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,,0,,,,"American / Fusion, East Asian","Asian Fusion, Chinese",Sushi Bars,,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,12.0,23.0,13.0,22.0,7,1,0
8KBDQlSdjJ-NoLbpPvkOrw,La Peg,Riverfront,3.5,252,5,0.5987,0,1,1,0,1,1,0,1,1,2,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,1,1,1,1,,"European, American / Fusion, American / Fusion","French, American (Traditional), American (New)",Tapas/Small Plates,"Cocktail Bars, Brasseries, Bars, Beer Gardens, Gastropubs",,,,,17.0,22.0,17.0,22.0,17.0,23.0,16.0,23.0,,,4,1,0
YeCf4BQ225HZSUW9imhaGQ,Berks Street Crabs,Brewerytown,3.5,13,1,0.5203,1,,,0,,,,0,,,,,,,,,,,,0,,1,,,0,0,,,0,0,0,0,0,0,,,,,,,,,Seafood,,,,15.0,21.0,15.0,21.0,15.0,21.0,15.0,22.0,13.0,22.0,,,5,1,0
O4wZuA6Im9gQxxddCZ3kkQ,New York Gyro Truck,Spruce Hill,4.5,84,3,0.7086,1,0,0,0,1,0,0,0,0,1,1,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,,,,0,,Mediterranean / Middle Eastern,Middle Eastern,,"Food Trucks, Street Vendors",9.5,20.5,9.5,20.5,9.5,20.5,9.5,20.5,9.5,20.5,9.5,20.5,9.5,20.5,7,1,0
deJd43rpViQxkOmn-gz-Lg,Pizza City,Morrell Park,3.0,49,3,0.5,1,0,0,,,0,,0,0,1,1,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,Pizza,,11.0,24.0,11.0,24.0,11.0,24.0,11.0,24.0,11.0,25.0,11.0,25.0,12.0,23.0,7,1,1
pXMxvdHKzCuSQhZu0MEOHg,Los Potrillos Mexican Restaurant,Feltonville,4.0,14,1,0.5432,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Latin American / Caribbean,Mexican,Tacos,,9.0,16.0,9.0,16.0,9.0,16.0,9.0,16.0,9.0,16.0,9.0,16.0,,,6,1,0
MNv5nQf1KgTUi7zFeDEazA,20th Street Pizza,Rittenhouse,4.5,78,3,0.7017,,,,,,0,0,0,,,,,,,0,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,Vegan,,,Pizza,,,,12.0,21.0,12.0,21.0,12.0,21.0,12.0,21.0,12.0,21.0,12.0,21.0,6,1,0
RBCtHLVvc230q8zkRWIoyQ,Creme Brulee Bistro & Cafe,Dickinson Narrows,4.5,165,4,0.7667,1,,1,0,1,0,0,0,0,2,1,0,,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,,0,1,,European,French,"Breakfast & Brunch, Coffee & Tea","Patisserie/Cake Shop, Cafes",8.0,22.0,8.0,22.0,8.0,22.0,8.0,16.0,8.0,22.0,8.0,22.0,8.0,22.0,7,1,0
KfIPQSLSj_rJ9zbsdO7wFQ,Greg's Kitchen,Manayunk,4.0,337,5,0.7085,,,1,0,1,0,0,0,0,1,1,1,,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,2,0,0,0,1,,American / Fusion,American (Traditional),"Comfort Food, Sandwiches, Breakfast & Brunch",,0.0,0.0,8.0,15.0,8.0,20.0,8.0,15.0,8.0,15.0,8.0,15.0,8.0,15.0,7,1,0
DKXeB-JIou5XPI49CzITuQ,China House,Girard Estates,4.0,66,3,0.6241,0,0,0,,,0,1,0,0,1,1,0,,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,2,,0,,0,,East Asian,Chinese,,,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,23.0,11.0,23.0,12.0,23.0,7,1,0
5UjINogSwLL6SKRM5mEZng,New Zem Zem Pizza,Germantown - Morton,2.0,22,1,0.4382,1,0,1,0,0,0,0,0,0,2,1,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,3,,,,,,,,Pizza,,,,,,,,,,,,,,,,,,
9RmCMNxgGe7vX5MYF_TM4Q,Wawa,Riverfront,3.0,31,2,0.5,1,1,1,0,0,0,1,0,0,1,1,1,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,,,,,,,,"Sandwiches, Coffee & Tea",Delis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0
GKNknnI7pZgPwjOKNI9NPQ,Lucky 13 Pub,East Passyunk,4.0,126,4,0.6632,0,0,1,0,1,0,0,0,1,2,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,,0,2,,1,,,,American / Fusion,American (New),,"Pubs, Bars",16.0,26.0,16.0,26.0,16.0,26.0,16.0,26.0,16.0,26.0,12.0,26.0,12.0,26.0,7,1,1
tIrRQBpPou-WfYc0XkLVfA,Sueno,Washington Square West,3.5,73,3,0.5652,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,Latin American / Caribbean,Mexican,,"Cocktail Bars, Bars",16.0,23.0,16.0,23.0,16.0,23.0,16.0,23.0,16.0,23.0,16.0,23.0,16.0,23.0,7,1,0
vrQCClTDrPSbIHO-ub8qFg,Sardi's Pollo A La Brasa,Wynnefield,4.0,332,5,0.708,1,0,1,0,0,0,1,0,1,2,1,1,,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,,0,1,1,0,0,2,0,,1,0,,"Latin American / Caribbean, Latin American / Caribbean","Latin American, Peruvian",Sandwiches,Chicken Shop,11.0,21.5,11.0,21.5,11.0,21.5,11.0,21.5,11.0,21.5,12.0,21.5,11.0,21.5,7,1,0
K0f_P7b6ADQagwunK6YcPg,City View Pizza,North Central,3.5,67,3,0.5625,1,0,1,0,1,0,0,0,0,1,1,1,,1,0,0,1,1,0,,0,0,0,0,0,0,1,1,,,,,,,2,,,,,,,,"Cheesesteaks, Sandwiches, Pizza",,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,24.0,11.0,24.0,12.0,22.0,7,1,0
NQ01WqVX0tojNHKn-0sFww,Tir na nOg Irish Pub,Logan Square,3.5,245,5,0.5982,0,1,1,,,0,0,0,1,2,1,1,1,0,1,1,1,1,0,0,0,0,0,,0,0,1,0,0,,,,,0,3,,1,1,1,,"American / Fusion, European","American (New), Irish",,"Irish Pub, Bars, Pubs",,,11.0,20.0,11.0,20.0,11.0,20.0,11.0,22.0,11.0,20.0,11.0,18.0,6,1,0
-mIlmp5l4hKlp1tvHRdvTg,Sonny's Famous Steaks,Old City,4.0,1697,5,0.7405,1,1,1,1,1,0,0,0,1,2,1,1,,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,,1,1,0,0,2,0,0,1,0,,American / Fusion,American (Traditional),"Cheesesteaks, Comfort Food, Burgers, Sandwiches",Delis,0.0,0.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,7,1,0
Oj4otn-Wfd-JLwh1dL0DbA,The Juice Room,East Mount Airy,4.5,76,3,0.6993,1,1,1,0,1,0,0,0,1,1,1,1,,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,,,,"Soup, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Sandwiches, Coffee & Tea",Cafes,0.0,0.0,9.0,16.0,9.0,16.0,9.0,14.0,9.0,16.0,9.0,16.0,,,6,1,0
_jRB9wKomaO1W3tfA1sX_Q,Jackass Burrito,Rittenhouse,4.0,26,2,0.5699,1,,,,,,,,,,1,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,Latin American / Caribbean,Mexican,,,11.5,21.0,11.5,21.0,11.5,21.0,11.5,21.0,11.5,22.0,11.5,22.0,11.5,21.0,7,1,0
dMOv-lIQ9-2TGOfuAyzgOg,Little Sicily Pizza,Newbold,3.0,41,2,0.5,1,1,1,0,0,0,0,0,,2,1,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,European,Italian,Pizza,,,,,,,,,,,,,,,,,,
G9LZoNlCfRH941q87_JLIg,Mission Taqueria,Rittenhouse,4.0,617,5,0.7255,1,1,1,0,1,0,0,0,1,2,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,,1,,0,1,1,,0,3,0,1,0,1,,"Latin American / Caribbean, Latin American / Caribbean","Tex-Mex, Mexican",Beer,"Pubs, Bars",0.0,0.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,,,6,1,0
a9tI3YQyIXHqt0c1AxaSbA,Valley Green Inn,Wissahickon Park,3.5,191,4,0.5925,0,1,1,0,0,0,1,0,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,,,1,0,2,,,1,1,,"American / Fusion, American / Fusion","American (Traditional), American (New)",Seafood,,16.0,20.0,16.0,20.0,16.0,20.0,16.0,20.0,16.0,20.0,16.0,20.0,16.0,20.0,7,1,0
